"location","indicator","Unit","Date","Value"
"Maine","Cost of Living Index","Index, High=High cost of living","2017Q2","111.7"
"Maine","Cost of Living Index","Index, High=High cost of living","2017Q3","113.5"
"Maine","Cost of Living Index","Index, High=High cost of living","2018Q1","116.3"
"Maine","Cost of Living Index","Index, High=High cost of living","2019Q1","40"
"Maine","Cost of Living Index","Index, High=High cost of living","2019Q2","117.3"
"Maine","Cost of Living Index","Index, High=High cost of living","2019Q3","117.3"
"Maine","Cost of Living Index","Index, High=High cost of living","2020Q1","115.2"
"Maine","Cost of Living Index","Index, High=High cost of living","2020Q3","116.2"
"Maine","Cost of Living Index","Index, High=High cost of living","2020Q4","116.8"
"Maine","Cost of Living Index","Index, High=High cost of living","2021Q1","116.6"
"Maine","Cost of Living Index","Index, High=High cost of living","2021Q2","116.5"
"Maine","Cost of Living Index","Index, High=High cost of living","2021Q3","110.9"
"Maine","Cost of Living Index","Index, High=High cost of living","2022Q1","115.1"
"Maine","Cost of Living Index","Index, High=High cost of living","2022Q2","116.9"
"Maine","Cost of Living Index","Index, High=High cost of living","2022Q3","114.5"
"Maine","Cost of Living Index","Index, High=High cost of living","2023Q1","111.5"
"Maine","Cost of Living Index","Index, High=High cost of living","2023Q2","112.5"
"Maine","Cost of Living Index","Index, High=High cost of living","2023Q3","110.7"
"Maryland","Cost of Living Index","Index, High=High cost of living","1960","12.85662"
"Maryland","Cost of Living Index","Index, High=High cost of living","1961","13.22726"
"Maryland","Cost of Living Index","Index, High=High cost of living","1962","13.62004"
"Maryland","Cost of Living Index","Index, High=High cost of living","1963","13.75006"
"Maryland","Cost of Living Index","Index, High=High cost of living","1964","14.21651"
"Maryland","Cost of Living Index","Index, High=High cost of living","1965","14.81213"
"Maryland","Cost of Living Index","Index, High=High cost of living","1966","15.49687"
"Maryland","Cost of Living Index","Index, High=High cost of living","1967","16.28621"
"Maryland","Cost of Living Index","Index, High=High cost of living","1968","17.47568"
"Maryland","Cost of Living Index","Index, High=High cost of living","1969","18.84263"
"Maryland","Cost of Living Index","Index, High=High cost of living","1970","20.25499"
"Maryland","Cost of Living Index","Index, High=High cost of living","1971","21.50748"
"Maryland","Cost of Living Index","Index, High=High cost of living","1972","22.69733"
"Maryland","Cost of Living Index","Index, High=High cost of living","1973","24.52051"
"Maryland","Cost of Living Index","Index, High=High cost of living","1974","27.26413"
"Maryland","Cost of Living Index","Index, High=High cost of living","1975","29.69363"
"Maryland","Cost of Living Index","Index, High=High cost of living","1976","31.68004"
"Maryland","Cost of Living Index","Index, High=High cost of living","1977","34.05651"
"Maryland","Cost of Living Index","Index, High=High cost of living","1978","36.85777"
"Maryland","Cost of Living Index","Index, High=High cost of living","1979","40.8295"
"Maryland","Cost of Living Index","Index, High=High cost of living","1980","45.65816"
"Maryland","Cost of Living Index","Index, High=High cost of living","1981","50.23897"
"Maryland","Cost of Living Index","Index, High=High cost of living","1982","53.44817"
"Maryland","Cost of Living Index","Index, High=High cost of living","1983","55.68295"
"Maryland","Cost of Living Index","Index, High=High cost of living","1984","57.64279"
"Maryland","Cost of Living Index","Index, High=High cost of living","1985","59.57951"
"Maryland","Cost of Living Index","Index, High=High cost of living","1986","61.29811"
"Maryland","Cost of Living Index","Index, High=High cost of living","1987","63.86448"
"Maryland","Cost of Living Index","Index, High=High cost of living","1988","66.54395"
"Maryland","Cost of Living Index","Index, High=High cost of living","1989","69.60998"
"Maryland","Cost of Living Index","Index, High=High cost of living","1990","72.9329"
"Maryland","Cost of Living Index","Index, High=High cost of living","1991","74.91678"
"Maryland","Cost of Living Index","Index, High=High cost of living","1992","76.77372"
"Maryland","Cost of Living Index","Index, High=High cost of living","1993","78.57026"
"Maryland","Cost of Living Index","Index, High=High cost of living","1994","80.3758"
"Maryland","Cost of Living Index","Index, High=High cost of living","1995","82.36065"
"Maryland","Cost of Living Index","Index, High=High cost of living","1996","84.61272"
"Maryland","Cost of Living Index","Index, High=High cost of living","1997","86.56411"
"Maryland","Cost of Living Index","Index, High=High cost of living","1998","87.92127"
"Maryland","Cost of Living Index","Index, High=High cost of living","1999","89.76191"
"Maryland","Cost of Living Index","Index, High=High cost of living","2000","92.98988"
"Maryland","Cost of Living Index","Index, High=High cost of living","2001","95.41545"
"Maryland","Cost of Living Index","Index, High=High cost of living","2002","97.44132"
"Maryland","Cost of Living Index","Index, High=High cost of living","2003","99.85896"
"Maryland","Cost of Living Index","Index, High=High cost of living","2016","125"
"Maryland","Cost of Living Index","Index, High=High cost of living","2017","128.7"
"Maryland","Cost of Living Index","Index, High=High cost of living","2019","127.6"
"Maryland","Cost of Living Index","Index, High=High cost of living","2020","127.2"
"Maryland","Cost of Living Index","Index, High=High cost of living","2021","124"
"Maryland","Cost of Living Index","Index, High=High cost of living","2022","124"
"Maryland","Cost of Living Index","Index, High=High cost of living","2023","116.5"
"Maryland","Cost of Living Index","Index, High=High cost of living","2017Q1","129.1"
"Maryland","Cost of Living Index","Index, High=High cost of living","2017Q2","127"
"Maryland","Cost of Living Index","Index, High=High cost of living","2017Q3","128.4"
"Maryland","Cost of Living Index","Index, High=High cost of living","2018Q1","130.4"
"Maryland","Cost of Living Index","Index, High=High cost of living","2019Q1","44"
"Maryland","Cost of Living Index","Index, High=High cost of living","2019Q2","130.2"
"Maryland","Cost of Living Index","Index, High=High cost of living","2019Q3","129.5"
"Maryland","Cost of Living Index","Index, High=High cost of living","2020Q1","128"
"Maryland","Cost of Living Index","Index, High=High cost of living","2020Q3","128.1"
"Maryland","Cost of Living Index","Index, High=High cost of living","2020Q4","127.6"
"Maryland","Cost of Living Index","Index, High=High cost of living","2021Q1","124.4"
"Maryland","Cost of Living Index","Index, High=High cost of living","2021Q2","125.5"
"Maryland","Cost of Living Index","Index, High=High cost of living","2021Q3","121.4"
"Maryland","Cost of Living Index","Index, High=High cost of living","2022Q1","126.4"
"Maryland","Cost of Living Index","Index, High=High cost of living","2022Q2","125.1"
"Maryland","Cost of Living Index","Index, High=High cost of living","2022Q3","124.1"
"Maryland","Cost of Living Index","Index, High=High cost of living","2023Q1","119.5"
"Maryland","Cost of Living Index","Index, High=High cost of living","2023Q2","120.7"
"Maryland","Cost of Living Index","Index, High=High cost of living","2023Q3","114.8"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1960","14.56137"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1961","14.91279"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1962","15.23024"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1963","15.32899"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1964","15.83881"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1965","16.42971"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1966","17.328"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1967","18.29617"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1968","19.52496"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1969","21.03527"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1970","22.49011"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1971","23.79435"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1972","25.1319"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1973","27.13069"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1974","30.02686"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1975","32.66525"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1976","34.67485"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1977","37.11323"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1978","40.096"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1979","44.43869"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1980","49.8842"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1981","55.10047"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1982","58.558"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1983","60.81642"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1984","64.11124"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1985","67.27878"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1986","70.65612"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1987","75.06136"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1988","79.53216"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1989","84.29264"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1990","87.60623"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1991","88.66163"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1992","90.60548"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1993","92.43377"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1994","94.51005"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1995","96.81893"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1996","98.51828"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1997","99.79893"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1998","102.3137"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","1999","105.3996"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2000","110.5939"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2001","113.729"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2002","117.4933"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2003","121.8045"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2016","134.7"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2017","132.9"
"Massachusetts","Cost of Living Index","Index, High=High cost of living","2019","130.1"
